,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
1868,btc,2019-02-12T00:00:00.000000000Z,809914,0.81707553,62912631290.8542497066546356164,38568926.1382966,56.38867856,3587.90246580947,17534654.82698412,280287,1115696145.0816328112291712595,13.8958373153058
1869,btc,2019-02-13T00:00:00.000000000Z,758224,0.81622357,62712261903.4328448915044579658,46101919.5246827,50.29259403,3576.08537258913,17536567.32697866,351610,1246948245.9325218975765719328,13.8733010352398
1870,btc,2019-02-14T00:00:00.000000000Z,617275,0.81324408,62470064348.195386574061879264,42486082.6992174,75.57422335,3561.91638340152,17538329.8269732,355246,826605442.699971100625414004,13.8438111763396
1871,btc,2019-02-15T00:00:00.000000000Z,621340,0.81432592,62529926712.2709148447313785894,38267606.4028412,59.80883269,3565.00692372881,17539917.32696774,293872,1045496524.4467162330574420352,13.8277084808604
1872,btc,2019-02-16T00:00:00.000000000Z,587666,0.81951471,62882694505.1406439082582349096,45197960.3183164,85.98188338,3584.73600263004,17541792.32696774,328238,731348186.736168245363355096,13.8186684354878
1873,btc,2019-02-17T00:00:00.000000000Z,526787,0.82849268,63556858700.692978672261118086,47909837.9374153,98.38819764,3622.7574289889,17543779.82696774,333183,645980516.199510430071968134,13.7826364357684
1874,btc,2019-02-18T00:00:00.000000000Z,693311,0.88420768,67834010393.1762789149682942372,46704558.9955936,57.94524084,3866.12921712449,17545717.32696228,340577,1170657148.1511462534634976163,13.7498089087491
1875,btc,2019-02-19T00:00:00.000000000Z,713530,0.89133025,68355801176.1265362264872598186,47005878.731049,51.69356469,3895.43521098773,17547667.32695682,350653,1322327093.9727847198680853417,13.7111407215717
1876,btc,2019-02-20T00:00:00.000000000Z,690103,0.89885411,68997040402.6363398851153173824,39171565.6092075,50.67350391,3931.61382904734,17549292.32695136,314347,1361599950.160846807729833258,13.7005343464282
1877,btc,2019-02-21T00:00:00.000000000Z,643083,0.89047082,68312229780.107588668611585324,35857048.5191977,56.93052009,3892.26179427236,17550779.8269459,294962,1199922812.5183111584330976736,13.6789425787349
1878,btc,2019-02-22T00:00:00.000000000Z,728261,0.90331002,69303748259.2696679504057392704,48813797.1437817,61.2405452,3948.30051052016,17552804.82694044,348456,1131664455.9221436614575209952,13.6535256975737
1879,btc,2019-02-23T00:00:00.000000000Z,581866,0.94072884,72152027336.0841372689708840084,43088722.1701283,72.06533309,4110.15112127411,17554592.32694044,332241,1001202995.127101940906585072,13.6493179242592
1880,btc,2019-02-24T00:00:00.000000000Z,558515,0.8599356,65909594991.648927492435864138,41300825.1419887,74.12280024,3754.18378988895,17556304.82694044,319278,889194617.295286429110233085,13.6472170514977
1881,btc,2019-02-25T00:00:00.000000000Z,679440,0.87606044,67107357151.3791540470980769778,43162133.9136362,49.5371434,3822.01869666861,17558092.32693498,336764,1354687665.4620476897481373707,13.669271595578
1882,btc,2019-02-26T00:00:00.000000000Z,702086,0.87035678,66661232142.1477523625571228912,48595129.7908771,56.05450948,3796.17506838106,17560104.82692952,366379,1189221576.5930633131916499434,13.6746393965585
1883,btc,2019-02-27T00:00:00.000000000Z,668278,0.8713884,66724242474.867227631189382951,42558467.7050539,53.81503903,3799.3819924021,17561867.32692331,346851,1239880964.176940281339731081,13.6818646011687
1884,btc,2019-02-28T00:00:00.000000000Z,688385,0.87032071,66618356465.697656028267635007,45274965.6436743,42.22215627,3792.94772296902,17563742.32691785,363432,1577805643.9422004227104383086,13.6813173372033
1885,btc,2019-03-01T00:00:00.000000000Z,727984,0.87459349,66936687246.1409814391061704816,48896962.8951683,59.79484347,3810.63269257744,17565767.32691239,358837,1119439124.9229037143421966112,13.6696195170577
1886,btc,2019-03-02T00:00:00.000000000Z,616539,0.87461492,66925595316.4004838974648808138,39841969.7664334,76.93501073,3809.64339099942,17567417.32691239,333961,869897783.593405742238588018,13.6630462762842
1887,btc,2019-03-03T00:00:00.000000000Z,553981,0.86848471,66453583651.3655389959689218548,44067633.2265097,97.87455283,3782.38187025132,17569242.32691239,355233,678966919.673154141550652418,13.6921475833924
1888,btc,2019-03-04T00:00:00.000000000Z,687289,0.85007558,64980234897.7708755731450227536,41351135.2878892,61.9302752,3698.16185505552,17570954.82690693,298916,1049248282.6662739870511732832,13.7184134905437
1889,btc,2019-03-05T00:00:00.000000000Z,701551,0.88264283,67481868718.641139316793458327,44973132.5393832,56.97626298,3840.1280490941,17572817.32690147,286974,1184385657.899130249151577905,13.7261051916817
1890,btc,2019-03-06T00:00:00.000000000Z,734311,0.88556451,67696627871.9912051168701008046,38634637.3492687,56.37615187,3851.99842548218,17574417.32690147,276931,1200802566.8898887939173697022,13.7324830483278
1891,btc,2019-03-07T00:00:00.000000000Z,689254,0.88659022,67772447204.1725856542628707462,42860300.809345,58.64822653,3855.92316832262,17576192.32689601,284201,1155575389.2717172952632012638,13.7390401577608
1892,btc,2019-03-08T00:00:00.000000000Z,698786,0.88315552,67486113914.7543862005387327704,44067633.2265097,56.3860465,3839.23355289304,17578017.32689601,281209,1196858409.1864517498514569104,13.7392820586356
1893,btc,2019-03-09T00:00:00.000000000Z,604793,0.89955742,68743141713.3026766534786100142,41652968.3921804,81.38597352,3910.36116656926,17579742.32687417,242010,844655887.7858920425139483262,13.7251047240216
1894,btc,2019-03-10T00:00:00.000000000Z,525757,0.89825462,68636402814.046907013246810603,41044308.6239489,96.92685352,3903.9119509059,17581442.32687417,213175,708125770.329606820159704693,13.7261551884237
1895,btc,2019-03-11T00:00:00.000000000Z,749756,0.88665284,67722973399.3696032575984187333,42839445.3543402,61.33281535,3851.56892168323,17583217.32686871,295205,1104188239.4943196422886264697,13.7390278734023
1896,btc,2019-03-12T00:00:00.000000000Z,696573,0.88880804,67859035802.7741845938889906346,43141131.5892299,53.24040793,3858.91482378726,17585004.82686871,283351,1274577683.3588592965508605532,13.7431817408645
1897,btc,2019-03-13T00:00:00.000000000Z,720085,0.88736975,67743190817.63355803992247144,40727641.7101121,58.7231185,3851.95746639392,17586692.32686325,289611,1153603428.3214895387442957344,13.7488736510726
1898,btc,2019-03-14T00:00:00.000000000Z,735928,0.88808394,67782767281.8960821858868676832,46761366.4079065,52.67768681,3853.78326504968,17588629.82685724,296141,1286745325.9346434758665687,13.7562789277859
1899,btc,2019-03-15T00:00:00.000000000Z,715166,0.89930632,68636787012.158056361525643359,46157993.938127,60.18923197,3901.91420689655,17590542.32685178,296890,1140349939.102001811473835311,13.7520705629603
1900,btc,2019-03-16T00:00:00.000000000Z,602121,0.92006352,70190805974.9429062806627370392,49174856.2870242,86.40758765,3989.79607685564,17592579.82685178,257699,812322249.5103579761499840308,13.7498932111552
1901,btc,2019-03-17T00:00:00.000000000Z,548345,0.91484274,69799528647.5240746262525933882,44046190.293899,110.05168781,3967.14349444769,17594404.82685178,229399,634243145.5137155725444720996,13.7535860509274
1902,btc,2019-03-18T00:00:00.000000000Z,720573,0.91560369,69847925359.8046597135493224932,48571483.8172448,66.72584269,3969.44014582116,17596417.32684577,295707,1046789707.5694450720994469948,13.7639544985755
1903,btc,2019-03-19T00:00:00.000000000Z,739893,0.92168535,70326929804.4475286539302680027,52493404.8708111,61.36209944,3996.16790356517,17598592.32684031,299996,1146097191.0568100373293638193,13.7647558691536
1904,btc,2019-03-20T00:00:00.000000000Z,745772,0.92967286,70941970703.6453031094032691395,48571483.8172448,54.00693816,4030.65527586207,17600604.82683485,309808,1313571424.6124597290616419917,13.7753189077314
1905,btc,2019-03-21T00:00:00.000000000Z,705159,0.91748018,69991932308.1555586037446326213,43141131.5892299,54.82369097,3976.27385008767,17602392.32682939,299110,1276673114.5857492444891216999,13.778563109562
1906,btc,2019-03-22T00:00:00.000000000Z,726789,0.9194745,70133970901.1582727173530772252,48571483.8172448,64.66846702,3983.88764582116,17604404.82670847,300913,1084515748.2828826139890301856,13.78606660348
1907,btc,2019-03-23T00:00:00.000000000Z,566705,0.91913227,70104014183.6579391048762142061,43744504.0590093,99.10036022,3981.77603302163,17606217.32670847,243553,707404231.6747961202119169259,13.7787017199377
1908,btc,2019-03-24T00:00:00.000000000Z,569884,0.91670464,69915870923.646703855497808389,47567250.8442935,87.9549118,3970.6669880187,17608092.32670847,225704,794905815.860558167761157935,13.774378636424
1909,btc,2019-03-25T00:00:00.000000000Z,715056,0.90273487,68823860548.3260885316353533682,46933020.8330363,56.74330722,3908.23883869082,17609942.32670301,331828,1212898294.4565387238747930658,13.779193761166
1910,btc,2019-03-26T00:00:00.000000000Z,688572,0.90526912,68998149814.3754844753859581227,42493410.7542356,54.97666864,3917.76340210403,17611617.32669209,364225,1255044212.688490484394016096,13.7764654250228
1911,btc,2019-03-27T00:00:00.000000000Z,778566,0.93039612,70929622723.5620948291921631764,47250135.8386649,54.90044592,4027.00791788428,17613479.82668663,382838,1291968062.0088939729984267876,13.7788606492062
1912,btc,2019-03-28T00:00:00.000000000Z,765998,0.92674903,70653886033.9900161405270155084,46298790.821779,61.64310834,4010.93746201052,17615304.82666117,391284,1146176562.7027944998042822704,13.7844169730094
1913,btc,2019-03-29T00:00:00.000000000Z,759323,0.94438915,72044617181.5704181095338650497,46615905.8274077,55.46776064,4089.46104003507,17617142.32664571,372063,1298855701.9013609860882587,13.7952772720519
1914,btc,2019-03-30T00:00:00.000000000Z,683748,0.944965,72094536468.2436363231805182565,44078985.7823787,82.69051016,4091.89103834015,17618879.82664571,380746,871859858.2284674209542433575,13.7863312051987
1915,btc,2019-03-31T00:00:00.000000000Z,623888,0.94641855,72144407426.9899457258649443403,44078985.7823787,89.68314878,4094.31781472823,17620617.32664461,380878,804436601.6001877018839559512,13.7891266026693
1916,btc,2019-04-01T00:00:00.000000000Z,697929,0.95655086,72928511837.7643500252524480285,43127640.7654928,52.30381328,4138.41780771479,17622317.32663915,368694,1394324950.0730699116955347378,13.8012304684974
1917,btc,2019-04-02T00:00:00.000000000Z,879271,1.12892016,86424523990.8131581775177055993,49787055.8836939,36.30792742,4903.71946206897,17624279.82663369,399631,2380321051.717066961628780738,13.8371484621827
1918,btc,2019-04-03T00:00:00.000000000Z,856707,1.14051964,87429243678.5721001700578838339,45030330.7992646,42.33815824,4960.22760274693,17626054.82662823,359553,2065022365.3704210560023302137,13.8340701842166
1919,btc,2019-04-04T00:00:00.000000000Z,802957,1.12838804,86574903765.8041279496035824633,44396100.7880073,46.77491421,4911.26970245471,17627804.82662823,355050,1850883218.5278125774031927734,13.8496279874306
1920,btc,2019-04-05T00:00:00.000000000Z,873077,1.15614507,88734657095.2402261356264888125,50104170.8893225,52.25936997,5033.22548369375,17629779.82661731,389172,1697966453.5868571587582870625,13.8569741262006
1921,btc,2019-04-06T00:00:00.000000000Z,677458,1.15841744,88939665130.7973732222203176455,44084457.1991955,88.18180729,5044.35684593805,17631517.32661731,358555,1008594265.237103510239105923,13.8478023264915
1922,btc,2019-04-07T00:00:00.000000000Z,623548,1.19121228,91501063164.4144917485138142843,44809649.5150318,76.77587841,5189.11195558153,17633279.82661731,350634,1191794415.904649547153634967,13.8516198796151
1923,btc,2019-04-08T00:00:00.000000000Z,778923,1.21179209,93173850971.950987962113193468,47034242.0441469,46.12339479,5283.42302483928,17635129.82661185,371209,2020099591.5924266088768397728,13.8735239644952
1924,btc,2019-04-09T00:00:00.000000000Z,776284,1.19099798,91633263649.9309830475390433475,41949459.1204553,51.88912438,5195.57790882525,17636779.82660639,346875,1765943533.45819539841339725,13.8830727903851
1925,btc,2019-04-10T00:00:00.000000000Z,773468,1.21651316,93691843864.0636403778173678342,47034242.0441469,54.89409645,5311.74160327294,17638629.82460093,396407,1706774497.2304396453513009404,13.890311606814
1926,btc,2019-04-11T00:00:00.000000000Z,813510,1.15695368,89096740025.2539238220122426409,49894432.4387234,44.77902042,5050.66600859147,17640592.32459547,402681,1989698282.3953492225976057449,13.9091985906945
1927,btc,2019-04-12T00:00:00.000000000Z,763723,1.16368455,89674280265.7415586005740697805,47987638.842339,56.41189331,5082.86143202805,17642479.82459001,370652,1589634295.29230915046033477,13.9019508931273
1928,btc,2019-04-13T00:00:00.000000000Z,602847,1.16156591,89540456117.1083734440981753744,42902855.9186475,77.2749347,5074.79069257744,17644167.32459001,372612,1158725742.9268617503790113008,13.886641245135
1929,btc,2019-04-14T00:00:00.000000000Z,596510,1.18135304,90995377478.9746142205704029952,38771469.7931481,77.56235421,5156.80404061952,17645692.32459001,337631,1173189989.0050497365816294656,13.8948882768744
1930,btc,2019-04-15T00:00:00.000000000Z,767910,1.15555322,88994562169.307129589776022732,46080845.2459547,56.97116154,5042.89773845704,17647504.82458455,378373,1562098433.1193421399441870648,13.9068599787131
1931,btc,2019-04-16T00:00:00.000000000Z,777026,1.19224124,91881692216.0706967376674712802,46080845.2459547,60.42745244,5205.96295745178,17649317.32457909,360057,1520528973.340012338243083724,13.8926897654694
1932,btc,2019-04-17T00:00:00.000000000Z,734917,1.1961381,92250564153.5471631641003633332,43856252.7168397,53.23654987,5226.35221519579,17651042.32457308,350486,1732842650.1087644964589720628,13.8978156542382
1933,btc,2019-04-18T00:00:00.000000000Z,739768,1.20765693,93180899416.6714109443793429,47352040.9768776,57.87735063,5278.5023395675,17652904.82457308,383772,1609971748.88495969366325855,13.9150461055324
1934,btc,2019-04-19T00:00:00.000000000Z,798377,1.20719787,93393056304.8993684294952634206,48305437.7750698,64.37247182,5289.95121911163,17654804.82456762,361175,1450822900.837569547935512628,13.9094497844562
1935,btc,2019-04-20T00:00:00.000000000Z,689643,1.21246475,93825862417.0470657075496004642,41631660.1877246,85.19644211,5313.97326212741,17656442.32456762,316867,1101288505.6670280762275012057,13.8885171455098
1936,btc,2019-04-21T00:00:00.000000000Z,673424,1.20835451,93514542764.3589947410600700292,51189192.6714095,101.70014162,5295.73382817066,17658467.32456762,391493,919512414.3567883836920063004,13.8786310228156
1937,btc,2019-04-22T00:00:00.000000000Z,646342,1.22794551,95078673811.4384618714036943772,42318655.5416624,66.53142173,5383.79997533606,17660142.32456762,343644,1429079243.0680895850742322204,13.9110597675326
1938,btc,2019-04-23T00:00:00.000000000Z,714325,1.2632969,97931104712.6153874068905367256,36634060.0211406,52.37747181,5544.86271186441,17661592.32456216,308585,1869718055.0642315438757506169,13.9304348303027
1939,btc,2019-04-24T00:00:00.000000000Z,875920,1.238908,95947917278.750138583837634188,51477170.5469476,36.03674693,5431.94791963764,17663629.8245567,408325,2662502180.2026115222212440472,13.9567662059363
1940,btc,2019-04-25T00:00:00.000000000Z,751975,1.17030753,90582486405.831493319161375683,45160953.3019233,57.432483,5127.67316738749,17665417.3245567,381671,1577199550.9848224064399218022,13.978584119217
1941,btc,2019-04-26T00:00:00.000000000Z,761966,1.17673094,90989528956.6226684656804001872,47687440.199933,48.44792715,5150.16466066628,17667304.82455124,382165,1878089204.2796277512590182584,13.9910687301356
1942,btc,2019-04-27T00:00:00.000000000Z,619281,1.18413668,91557451148.3727834420875267676,43266088.128416,82.76750883,5181.80776364699,17669017.32455124,360931,1106200397.2713468263044261405,13.9770286777239
1943,btc,2019-04-28T00:00:00.000000000Z,574359,1.17650667,90982423047.7570804195550761668,51477170.5469476,94.32084092,5148.66961542957,17671054.82455124,370571,964605724.0317361047916711605,13.9615505855731
1944,btc,2019-04-29T00:00:00.000000000Z,807672,1.17708337,90995226478.3827327433064125484,51477170.5469476,62.88531245,5148.80049327878,17673092.32454578,375559,1447002852.3101483942538591598,13.9642263081284
1945,btc,2019-04-30T00:00:00.000000000Z,839425,1.20333737,93086646312.973885933742505208,44213520.7151697,51.39946788,5266.61820251315,17674842.32454032,343390,1811042996.0716861216644677545,13.9695919926378
1946,btc,2019-05-01T00:00:00.000000000Z,760187,1.21799733,93956247055.4642858546590187488,54003657.4449573,59.51757728,5315.17532904734,17676979.82454032,441332,1578630235.8940248083304202262,13.9755277792805
1947,btc,2019-05-02T00:00:00.000000000Z,787748,1.23567987,95346643375.0840539163528484688,58109198.654223,62.43765691,5393.12937638808,17679279.82453486,453346,1527069529.719891989015415624,13.9789979618969
1948,btc,2019-05-03T00:00:00.000000000Z,803354,1.2951638,100047725220.718311620271237972,48003251.0621842,57.20635221,5658.43038836938,17681179.8244194,380134,1748891886.1075471591496329048,13.9829452525731
1949,btc,2019-05-04T00:00:00.000000000Z,658798,1.32099457,102113257161.602864118081463398,43092854.4112328,88.21990146,5774.71242869667,17682829.8244194,355688,1157485504.6221346421481154293,13.9702971452889
1950,btc,2019-05-05T00:00:00.000000000Z,613917,1.30956777,101302705291.915553150129533848,42978500.6950409,91.62275634,5728.35170222092,17684442.3244194,329799,1105650051.7242253404731194056,13.9718288730692
1951,btc,2019-05-06T00:00:00.000000000Z,776590,1.29939268,100665077841.2351985985086046244,50308167.4802416,60.6295562,5691.68837405026,17686329.82441394,379526,1660330112.0746796697953766978,13.9834498900768
1952,btc,2019-05-07T00:00:00.000000000Z,754405,1.32870246,103045294021.2748828854910216,42312167.3509317,59.70829001,5825.744893045,17687917.32440848,331131,1725812177.7860232955691698,13.9890623010525
1953,btc,2019-05-08T00:00:00.000000000Z,839633,1.35126305,104932468929.869899860165100574,50641334.1522962,53.58841662,5931.8005949737,17689817.32440302,392431,1958118480.463557275429345721,13.99669600981
1954,btc,2019-05-09T00:00:00.000000000Z,831454,1.39928506,108806392500.6891899253037792984,49975000.808187,45.85667459,6150.14044476914,17691692.32439756,362109,2372749299.164936598416591315,14.0078727577784
1955,btc,2019-05-10T00:00:00.000000000Z,775704,1.44472955,112484221628.5566388555563307356,41645834.0068226,52.40478426,6357.46349357101,17693254.82439756,322692,2146449474.3661952904206725598,14.0150169278074
1956,btc,2019-05-11T00:00:00.000000000Z,773667,1.6543368,129616460917.0390576031997139116,43311667.3670955,56.81753345,7325.08286031561,17694879.82439756,342753,2281275744.5921261973231512799,14.0133227002696
1957,btc,2019-05-12T00:00:00.000000000Z,819732,1.56569495,122862594419.898090682335650445,52640334.1846237,76.15438597,6942.62317451783,17696854.8243915,335831,1613335763.2870657887032709682,14.0167377127385
1958,btc,2019-05-13T00:00:00.000000000Z,882729,1.74753483,138032382814.8288755593645033336,55638834.2331149,53.37247674,7798.90573600234,17698942.32438604,395478,2586209058.5455671202653751964,14.0394287366409
1959,btc,2019-05-14T00:00:00.000000000Z,896277,1.77133721,140820072137.78310350298657271,50641334.1522962,48.50735163,7955.5576823495,17700842.32438058,365699,2903066595.24252088822013795,14.0460646983315
1960,btc,2019-05-15T00:00:00.000000000Z,879106,1.81667469,145431381731.403228073404139188,49641834.1361325,46.23296809,8215.2068383986,17702704.82438058,367621,3145620706.396672813891127022,14.072951388754
1961,btc,2019-05-16T00:00:00.000000000Z,882945,1.72799889,139194281165.0055495235614075356,48642334.1199687,48.19246703,7862.07160233782,17704529.82438058,376258,2888299557.1031146428247148288,14.0868842964672
1962,btc,2019-05-17T00:00:00.000000000Z,903650,1.61073752,129733515296.0360221197710005312,50308167.4802416,47.32034195,7326.92068188194,17706417.32438048,360950,2741601390.7167920128856563316,14.0978431942904
1963,btc,2019-05-18T00:00:00.000000000Z,845558,1.59950822,128881004230.6199009758499206932,50987355.5821806,88.94499801,7277.98756341321,17708329.82437492,356335,1448996650.8324293800485076608,14.0863422995199
1964,btc,2019-05-19T00:00:00.000000000Z,750954,1.80201739,145574664069.0613056181271114148,54326123.0260991,83.23984808,8219.74278696669,17710367.32437492,349207,1748857877.834729967522919863,14.0986047254828
1965,btc,2019-05-20T00:00:00.000000000Z,836865,1.74723194,141364972111.3650626587106237112,53659544.8294598,63.18528548,7981.13937895967,17712379.82436936,382185,2237308433.9949335162081558878,14.1143439334319
1966,btc,2019-05-21T00:00:00.000000000Z,888770,1.74497388,141427517230.116789712660286244,50993232.0429028,60.53551154,7983.80847738165,17714292.32436936,381653,2336273595.9111610814476251495,14.1261285328572
1967,btc,2019-05-22T00:00:00.000000000Z,862194,1.67542929,135847466322.5974976869039648128,55659279.4193776,65.55130195,7667.90211484512,17716379.82435844,394258,2072383954.0771899878161001856,14.1385529395438
1968,btc,2019-05-23T00:00:00.000000000Z,825753,1.72268374,139930198596.704173132675554942,52659677.5345009,61.21617163,7897.4712936879,17718354.82435298,386213,2285837138.726074005517328508,14.143360736995
1969,btc,2019-05-24T00:00:00.000000000Z,862849,1.73899884,141533553660.6432555081372237504,50993232.0429028,52.96286992,7987.10036762127,17720267.32434752,375098,2672316546.7197815853600971559,14.1522327183501
1970,btc,2019-05-25T00:00:00.000000000Z,701431,1.75307893,142867668845.3807150037363346944,46660473.7647477,95.92477522,8061.59176072472,17722017.32434752,336585,1489371942.9043541838461642272,14.1480944313697
1971,btc,2019-05-26T00:00:00.000000000Z,670124,1.89396436,154758245306.1889794596834890752,54992701.2227383,91.72871531,8731.52495587376,17724079.82434752,378005,1687129758.3884260788843076416,14.1553209515816
1972,btc,2019-05-27T00:00:00.000000000Z,884928,1.90714924,156287836455.3834722435823914414,55659279.4193776,68.85886648,8816.78670835769,17726167.32434206,397195,2269683549.1436446445960885511,14.1673798023711
1973,btc,2019-05-28T00:00:00.000000000Z,944118,1.88105961,154574557917.511368846135768746,54659412.1244187,64.97516576,8719.12584833431,17728217.3243366,387999,2378979047.0571309706547372545,14.1558213937414
1974,btc,2019-05-29T00:00:00.000000000Z,887870,1.84071984,153465206972.5427493133017530304,57992303.107615,40.71479874,8655.48850613676,17730392.32433104,405506,3769273377.9368014426932016332,14.1598630763224
1975,btc,2019-05-30T00:00:00.000000000Z,862822,1.75787076,146675645809.6507955774629951968,53851726.7142329,60.78217892,8271.62196317942,17732392.32433104,380276,2413135698.8695004886748500796,14.1550087680442
1976,btc,2019-05-31T00:00:00.000000000Z,766989,1.81476063,151734802083.51241635304510656,43386260.5763855,48.93635229,8556.222185564,17733854.82433104,297215,3100656157.81167205970375168,14.1961163639855
1977,btc,2019-06-01T00:00:00.000000000Z,850116,1.81246057,151725858432.6003759285285150092,55994233.7353351,84.07322709,8554.80732963179,17735742.32432548,332532,1804686981.6141499068760459874,14.1850979445083
1978,btc,2019-06-02T00:00:00.000000000Z,690143,1.8504971,155101923701.6254687990192262098,48577778.935953,106.21120856,8744.35374547049,17737379.82432002,296672,1460315966.7394311373134809699,14.1834858960156
1979,btc,2019-06-03T00:00:00.000000000Z,727530,1.72701182,144986880726.5997199597592493168,44127906.0563237,58.94316384,8173.40127054354,17738867.32431992,298454,2459774319.5194075217963896452,14.2176960193195
1980,btc,2019-06-04T00:00:00.000000000Z,911280,1.62636908,135715984982.1195134803573576312,57106701.9552424,33.88967728,7649.93933196961,17740792.32431992,375104,4004640818.9260834277361000075,14.2226746080063
1981,btc,2019-06-05T00:00:00.000000000Z,874396,1.65612566,138367954899.1590500291723120832,59331638.395057,42.92051981,7798.54446639392,17742792.32431446,372790,3223818246.1403715590925092704,14.2316833738498
1982,btc,2019-06-06T00:00:00.000000000Z,812486,1.651342,137995871311.0676087110383570052,58219170.1751497,64.53068064,7776.71332612507,17744754.82431436,364084,2138453677.3525823785496584848,14.2675781796209
1983,btc,2019-06-07T00:00:00.000000000Z,864227,1.70183629,142398874425.0516854253296262,58589992.9151188,72.40585167,8023.950093045,17746729.82431436,350679,1966676327.0548963541012472,14.2660228430947
1984,btc,2019-06-08T00:00:00.000000000Z,617675,1.6835165,140917883639.3472284627746965284,45982019.7561692,112.8964897,7939.80515488019,17748279.82431436,289229,1248204297.7084954224419084564,14.2453872488589
1985,btc,2019-06-09T00:00:00.000000000Z,580387,1.61842434,135505562736.9976011227943419852,54510942.7754586,121.42993264,7634.06575073057,17750117.32431436,303848,1115915654.3310988374054128063,14.2379907288674
1986,btc,2019-06-10T00:00:00.000000000Z,809202,1.69111483,141897744724.6590190714144206348,58219170.1751497,73.06835137,7993.30253857393,17752079.82431436,353081,1941986401.2154911460990498289,14.2356759537724
1987,btc,2019-06-11T00:00:00.000000000Z,835542,1.67511723,140654723194.9171349203403756704,53027651.8155822,63.93602006,7922.48362711864,17753867.32431436,342338,2199929289.5251714271921152816,14.2552446005172
1988,btc,2019-06-12T00:00:00.000000000Z,795814,1.72008481,144649767681.2472784379194071416,48577778.935953,58.79542903,8146.75612507306,17755504.82431436,327686,2460221314.212295618531674193,14.253555903073
1989,btc,2019-06-13T00:00:00.000000000Z,892695,1.73649236,146192657169.5981428514524398916,55994233.7353351,66.2370732,8232.77734137931,17757392.32431436,364181,2207112272.8620957356375102108,14.2480866478031
1990,btc,2019-06-14T00:00:00.000000000Z,1041358,1.82901577,154472258474.2653918223488718056,62251625.6357354,56.62139146,8698.00481502046,17759504.82431436,366631,2728160762.0313154681840005714,14.2443750923433
1991,btc,2019-06-15T00:00:00.000000000Z,860753,1.85878621,157198156055.2938136841928904708,53775192.2320143,98.39129118,8850.58481601403,17761329.82431436,328798,1597683638.1817862648364542279,14.2455249818099
1992,btc,2019-06-16T00:00:00.000000000Z,689588,1.88896018,160213273127.5239329588499195756,47882020.4805607,78.82188171,9019.51700672121,17762954.82431436,290875,2032598938.9859324622648208869,14.2920212341537
1993,btc,2019-06-17T00:00:00.000000000Z,805931,1.9511578,165931690523.7832641258251661164,48986990.1839583,62.21812936,9340.57218877849,17764617.32431436,324974,2666934738.0111206516805787178,14.3596697181007
1994,btc,2019-06-18T00:00:00.000000000Z,950212,1.88755922,160737284620.8722043443931537366,60036687.2179338,67.69776221,9047.13274447691,17766654.82431426,395670,2374336748.7370995430831496012,14.4625758815722
1995,btc,2019-06-19T00:00:00.000000000Z,892254,1.93150882,164984922415.7252816543640008856,65193212.5004558,61.09267323,9285.05567656341,17768867.32431416,393499,2700568066.4444791950881439114,14.4967815554731
1996,btc,2019-06-20T00:00:00.000000000Z,839162,1.98086596,169651581216.8403325422403943008,53038545.7630826,67.73608918,9546.71977819988,17770667.32431416,335359,2504596637.8688310824018094824,14.5285259520214
1997,btc,2019-06-21T00:00:00.000000000Z,842659,2.08422475,179207044545.611176399293314992,48986990.1839583,57.81619484,10083.4863136762,17772329.82431416,340137,3099599429.533786463772441884,14.5514100273161
1998,btc,2019-06-22T00:00:00.000000000Z,848072,2.19688103,189921423980.124321451179815248,51933576.0596851,66.9562566,10685.2952327878,17774092.32431416,348735,2836500031.951924921984017766,14.5924115725481
1999,btc,2019-06-23T00:00:00.000000000Z,875010,2.2136737,191885576856.189923422077572184,66666505.4383192,100.52357464,10794.4276963764,17776354.82431406,379617,1908861454.138666276396285452,14.6060304686066
2000,btc,2019-06-24T00:00:00.000000000Z,978017,2.24706654,195639033390.660570102351951486,65193212.5004558,68.96023148,11004.2069094681,17778567.32431406,389565,2836983420.657089835173720631,14.6280978032168
2001,btc,2019-06-25T00:00:00.000000000Z,911584,2.37982686,208497571410.050351472528067842,53775192.2320143,66.56105053,11726.2638308007,17780392.32431406,362627,3132426092.323178286673162722,14.6555534884901
2002,btc,2019-06-26T00:00:00.000000000Z,1035885,2.57176389,228743908514.98795257883266177,60773333.6868655,40.19682707,12863.4606849795,17782454.82431406,400110,5690596128.765595759779359325,14.6949392542875
2003,btc,2019-06-27T00:00:00.000000000Z,891448,2.21524309,197579198121.073617332156037414,55670540.6800857,52.64402208,11109.7978418469,17784229.82431406,361594,3753117454.291643082145345908,14.7195683765288
2004,btc,2019-06-28T00:00:00.000000000Z,1008973,2.44168454,219806390394.216957349114335096,64293187.5738047,48.44098085,12358.2079582116,17786267.32431406,402045,4537612297.295803634030018076,14.7406402341662
2005,btc,2019-06-29T00:00:00.000000000Z,846946,2.35329242,212471408601.201440574744620242,68631991.6432025,86.74655869,11944.3515473407,17788442.32431406,359234,2449335302.988146710310119977,14.7748735996931
2006,btc,2019-06-30T00:00:00.000000000Z,675915,2.13021037,192893862979.798303095996498292,59954383.5044069,74.22428059,10842.6167109877,17790342.32431396,331336,2598797340.094714516586658863,14.8307150723679
